CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster
12939,65,8,11581.8,3,5,5,355,13,Loyal Customers,0
12940,55,2,899.69,3,2,3,323,8,Potential Loyalists,3
12942,132,3,675.6,2,3,3,233,8,At Risk,3
12944,36,2,604.51,3,2,3,323,8,Potential Loyalists,2
12945,289,1,462.95,1,1,2,112,4,Lost Customers,1
12947,144,6,1603.99,2,5,4,254,11,At Risk,3
12948,17,7,2064.95,4,5,5,455,14,Champions,0
12949,31,8,4167.22,4,5,5,455,14,Champions,0
12950,3,3,1843.0,5,3,4,534,12,Loyal Customers,3
12951,9,6,1064.07,5,5,4,554,14,Champions,3
12952,6,4,1387.79,5,4,4,544,13,Champions,3
12953,10,1,329.85,5,1,2,512,8,New Customers,2
12955,2,11,4757.16,5,5,5,555,15,Champions,0
12956,307,1,108.07,1,1,1,111,3,Lost Customers,1
12957,10,8,4017.54,5,5,5,555,15,Champions,0
12962,8,2,266.39,5,2,2,522,9,New Customers,2
12963,9,8,1856.63,5,5,4,554,14,Champions,0
12965,90,1,769.8100000000001,2,1,3,213,6,About To Sleep,1
12966,10,1,160.18,5,1,1,511,7,New Customers,2
12967,359,2,1660.9,1,2,4,124,7,About To Sleep,1
12968,113,1,135.95,2,1,1,211,4,Lost Customers,1
12970,8,4,405.47,5,4,2,542,11,Loyal Customers,2
12971,4,86,11189.91,5,5,5,555,15,Champions,0
12974,198,1,144.8,1,1,1,111,3,Lost Customers,1
12976,212,1,738.6,1,1,3,113,5,About To Sleep,1
12977,157,1,39.239999999999995,2,1,1,211,4,Lost Customers,1
12980,158,9,7374.900000000001,2,5,5,255,12,At Risk,3
12981,30,2,372.21999999999997,4,2,2,422,8,New Customers,2
12982,243,1,390.54,1,1,2,112,4,Lost Customers,1
12984,19,1,97.5,4,1,1,411,6,New Customers,2
12985,1,2,1239.38,5,2,4,524,11,New Customers,2
12987,74,2,558.7,2,2,3,223,7,Hibernating,1
12988,293,1,505.82,1,1,3,113,5,About To Sleep,1
12989,4,15,6924.110000000001,5,5,5,555,15,Champions,0
12990,32,3,409.5,4,3,2,432,9,Loyal Customers,2
12991,24,2,503.76,4,2,3,423,9,New Customers,2
12993,24,4,414.76,4,4,2,442,10,Loyal Customers,3
12994,5,3,974.4200000000001,5,3,4,534,12,Loyal Customers,3
12995,86,1,211.32,2,1,1,211,4,Lost Customers,1
12997,23,4,1226.89,4,4,4,444,12,Champions,3
12999,197,3,455.88,1,3,2,132,6,About To Sleep,1
13000,107,3,534.85,2,3,3,233,8,At Risk,3
13001,5,13,9785.970000000001,5,5,5,555,15,Champions,0
13002,319,1,120.94999999999999,1,1,1,111,3,Lost Customers,1
13003,106,3,149.05,2,3,1,231,6,At Risk,1
13004,12,18,5655.91,5,5,5,555,15,Champions,0
13005,174,2,513.7,2,2,3,223,7,Hibernating,1
13006,57,1,81.57,3,1,1,311,5,Potential Loyalists,2
13008,324,1,229.46999999999997,1,1,1,111,3,Lost Customers,1
13011,373,1,50.550000000000004,1,1,1,111,3,Lost Customers,1
13012,10,8,1646.8400000000001,5,5,4,554,14,Champions,0
13013,2,13,4810.9400000000005,5,5,5,555,15,Champions,0
13014,11,10,3466.2799999999997,5,5,5,555,15,Champions,0
13015,54,5,3339.64,3,4,5,345,12,Loyal Customers,3
13016,74,3,789.89,2,3,3,233,8,At Risk,3
13017,8,1,204.0,5,1,1,511,7,New Customers,2
13018,17,28,7277.7,4,5,5,455,14,Champions,0
13021,5,9,2616.38,5,5,5,555,15,Champions,0
13023,65,2,689.9,3,2,3,323,8,Potential Loyalists,3
13026,2,5,975.36,5,4,4,544,13,Champions,0
13027,114,6,6912.0,2,5,5,255,12,At Risk,3
13028,23,2,661.3199999999999,4,2,3,423,9,New Customers,2
13029,31,3,1247.5,4,3,4,434,11,Loyal Customers,3
13030,12,2,752.4399999999999,5,2,3,523,10,New Customers,2
13032,53,2,1010.18,3,2,4,324,9,Potential Loyalists,3
13033,358,1,190.55,1,1,1,111,3,Lost Customers,1
13034,55,2,642.77,3,2,3,323,8,Potential Loyalists,3
13035,74,2,921.88,2,2,3,223,7,Hibernating,3
13037,139,3,881.07,2,3,3,233,8,At Risk,3
13038,81,3,908.46,2,3,3,233,8,At Risk,3
13040,9,2,676.99,5,2,3,523,10,New Customers,2
13043,274,1,516.42,1,1,3,113,5,About To Sleep,1
13044,292,1,560.47,1,1,3,113,5,About To Sleep,1
13045,100,1,305.28000000000003,2,1,2,212,5,Lost Customers,1
13046,31,2,629.31,4,2,3,423,9,New Customers,2
13047,32,10,3237.54,4,5,5,455,14,Champions,0
13048,15,4,1819.41,4,4,4,444,12,Champions,3
13049,65,2,656.6800000000001,3,2,3,323,8,Potential Loyalists,3
13050,15,17,5836.86,4,5,5,455,14,Champions,0
13052,213,1,348.15000000000003,1,1,2,112,4,Lost Customers,1
13055,79,3,1214.41,2,3,4,234,9,At Risk,3
13058,25,3,271.40000000000003,4,3,2,432,9,Loyal Customers,2
13059,250,1,183.4,1,1,1,111,3,Lost Customers,1
13060,254,1,307.53,1,1,2,112,4,Lost Customers,1
13061,73,1,248.61,2,1,1,211,4,Lost Customers,1
13062,192,1,346.98,1,1,2,112,4,Lost Customers,1
13064,13,4,1105.59,5,4,4,544,13,Champions,3
13065,374,1,205.86,1,1,1,111,3,Lost Customers,1
13066,25,2,470.8,4,2,2,422,8,New Customers,2
13067,83,1,115.46000000000001,2,1,1,211,4,Lost Customers,1
13068,11,2,344.0,5,2,2,522,9,New Customers,2
13069,1,24,4431.44,5,5,5,555,15,Champions,0
13070,193,1,228.8,1,1,1,111,3,Lost Customers,1
13072,267,1,177.15,1,1,1,111,3,Lost Customers,1
13075,130,1,919.61,2,1,3,213,6,About To Sleep,1
13077,2,4,728.02,5,4,3,543,12,Loyal Customers,3
13078,4,26,12627.94,5,5,5,555,15,Champions,0
13079,5,5,220.10000000000002,5,4,1,541,10,Loyal Customers,2
13080,180,1,58.08,2,1,1,211,4,Lost Customers,1
13081,12,11,28337.38,5,5,5,555,15,Champions,0
13082,127,9,3613.63,2,5,5,255,12,At Risk,3
13083,5,2,303.75,5,2,2,522,9,New Customers,2
13085,158,2,416.08000000000004,2,2,2,222,6,Lost Customers,1
13089,3,97,58762.08,5,5,5,555,15,Champions,0
13090,9,14,8910.82,5,5,5,555,15,Champions,0
13091,29,1,345.82,4,1,2,412,7,New Customers,2
13092,71,5,477.83,3,4,2,342,9,Loyal Customers,3
13093,276,8,7832.47,1,5,5,155,11,Cannot Lose Them,3
13094,22,12,1927.3200000000002,4,5,4,454,13,Champions,0
13095,71,1,74.39999999999999,3,1,1,311,5,Potential Loyalists,2
13097,33,10,6003.22,4,5,5,455,14,Champions,0
13098,2,28,28882.44,5,5,5,555,15,Champions,0
13099,100,1,207.35999999999999,2,1,1,211,4,Lost Customers,1
13101,235,1,101.19,1,1,1,111,3,Lost Customers,1
13102,2,24,6424.09,5,5,5,555,15,Champions,0
13103,40,1,243.94,3,1,1,311,5,Potential Loyalists,2
13104,4,6,1098.48,5,5,4,554,14,Champions,0
13106,134,1,76.5,2,1,1,211,4,Lost Customers,1
13107,45,4,1531.6200000000001,3,4,4,344,11,Loyal Customers,3
13108,373,1,350.06,1,1,2,112,4,Lost Customers,1
13109,60,2,786.54,3,2,3,323,8,Potential Loyalists,3
13110,32,7,1488.67,4,5,4,454,13,Champions,3
13113,1,24,12245.960000000001,5,5,5,555,15,Champions,0
13115,12,4,2294.78,5,4,5,545,14,Champions,3
13116,139,1,501.14,2,1,3,213,6,About To Sleep,1
13117,22,8,984.91,4,5,4,454,13,Champions,3
13118,20,5,1197.81,4,4,4,444,12,Champions,3
13120,239,1,30.599999999999998,1,1,1,111,3,Lost Customers,1
13121,270,1,283.73,1,1,2,112,4,Lost Customers,1
13122,95,2,922.39,2,2,3,223,7,Hibernating,3
13124,90,3,3756.33,2,3,5,235,10,At Risk,3
13126,5,8,2099.64,5,5,5,555,15,Champions,0
13127,78,1,259.17,2,1,2,212,5,Lost Customers,1
13130,95,1,64.0,2,1,1,211,4,Lost Customers,1
13131,24,3,1073.3,4,3,4,434,11,Loyal Customers,3
13132,262,1,77.3,1,1,1,111,3,Lost Customers,1
13133,274,2,109.8,1,2,1,121,4,Lost Customers,1
13134,86,4,1793.58,2,4,4,244,10,At Risk,3
13135,197,1,3096.0,1,1,5,115,7,About To Sleep,3
13136,57,5,2607.61,3,4,5,345,12,Loyal Customers,3
13137,11,8,3603.29,5,5,5,555,15,Champions,0
13138,23,6,962.39,4,5,4,454,13,Champions,3
13139,17,7,5064.94,4,5,5,455,14,Champions,0
13140,109,3,422.47,2,3,2,232,7,At Risk,1
13141,85,5,2388.75,2,4,5,245,11,At Risk,3
13142,20,1,307.09,4,1,2,412,7,New Customers,2
13144,333,1,110.95,1,1,1,111,3,Lost Customers,1
13145,40,4,618.52,3,4,3,343,10,Loyal Customers,3
13146,27,1,228.91,4,1,1,411,6,New Customers,2
13147,11,4,712.8000000000001,5,4,3,543,12,Loyal Customers,3
13148,30,12,3683.26,4,5,5,455,14,Champions,0
13149,15,4,1676.06,4,4,4,444,12,Champions,3
13151,296,1,1257.8700000000001,1,1,4,114,6,About To Sleep,1
13153,6,1,486.22,5,1,2,512,8,New Customers,2
13155,34,4,971.76,3,4,4,344,11,Loyal Customers,3
13157,50,4,1741.22,3,4,4,344,11,Loyal Customers,3
13158,95,4,1201.06,2,4,4,244,10,At Risk,3
13159,9,4,1429.35,5,4,4,544,13,Champions,3
13160,23,1,91.8,4,1,1,411,6,New Customers,2
13161,314,1,112.75,1,1,1,111,3,Lost Customers,1
13162,123,4,1688.29,2,4,4,244,10,At Risk,3
13165,47,2,1021.48,3,2,4,324,9,Potential Loyalists,3
13166,284,1,417.2,1,1,2,112,4,Lost Customers,1
13167,19,4,791.33,4,4,3,443,11,Loyal Customers,3
13168,37,4,1299.59,3,4,4,344,11,Loyal Customers,3
13169,64,2,712.88,3,2,3,323,8,Potential Loyalists,3
13170,27,1,108.81,4,1,1,411,6,New Customers,2
13171,22,3,468.41,4,3,2,432,9,Loyal Customers,2
13173,5,2,353.65,5,2,2,522,9,New Customers,2
13174,17,3,2742.82,4,3,5,435,12,Loyal Customers,3
13176,47,1,481.49,3,1,2,312,6,Potential Loyalists,2
13177,65,1,282.45,3,1,2,312,6,Potential Loyalists,2
13178,27,11,5725.47,4,5,5,455,14,Champions,0
13182,46,1,121.18,3,1,1,311,5,Potential Loyalists,2
13183,8,9,3957.78,5,5,5,555,15,Champions,0
13184,15,10,1668.95,4,5,4,454,13,Champions,0
13185,268,1,71.4,1,1,1,111,3,Lost Customers,1
13186,40,3,1575.89,3,3,4,334,10,Loyal Customers,3
13187,338,1,236.02,1,1,1,111,3,Lost Customers,1
13188,12,1,114.60000000000001,5,1,1,511,7,New Customers,2
13189,19,2,260.68,4,2,2,422,8,New Customers,2
13192,96,2,911.94,2,2,3,223,7,Hibernating,3
13193,62,1,112.08,3,1,1,311,5,Potential Loyalists,2
13194,136,1,60.7,2,1,1,211,4,Lost Customers,1
13196,12,4,1797.78,5,4,4,544,13,Champions,3
13198,11,6,3401.2400000000002,5,5,5,555,15,Champions,0
13199,4,38,9817.12,5,5,5,555,15,Champions,0
13200,20,4,870.09,4,4,3,443,11,Loyal Customers,3
13203,10,4,869.46,5,4,3,543,12,Loyal Customers,3
13207,16,2,250.26000000000002,4,2,2,422,8,New Customers,2
13208,59,6,1217.65,3,5,4,354,12,Loyal Customers,3
13209,31,8,5891.61,4,5,5,455,14,Champions,0
13210,94,1,353.48,2,1,2,212,5,Lost Customers,1
13211,11,3,1095.42,5,3,4,534,12,Loyal Customers,3
13212,20,3,786.83,4,3,3,433,10,Loyal Customers,3
13213,57,5,1520.58,3,4,4,344,11,Loyal Customers,3
13216,268,1,333.74,1,1,2,112,4,Lost Customers,1
13217,123,3,533.98,2,3,3,233,8,At Risk,1
13218,128,1,62.63999999999999,2,1,1,211,4,Lost Customers,1
13220,79,4,819.2900000000001,2,4,3,243,9,At Risk,3
13221,241,2,847.41,1,2,3,123,6,About To Sleep,1
13223,201,2,163.20000000000002,1,2,1,121,4,Lost Customers,1
13224,61,2,2155.95,3,2,5,325,10,Potential Loyalists,3
13225,4,7,6463.84,5,5,5,555,15,Champions,0
13226,274,1,108.21000000000001,1,1,1,111,3,Lost Customers,1
13227,202,1,257.7,1,1,2,112,4,Lost Customers,1
13228,82,1,358.0,2,1,2,212,5,Lost Customers,1
13229,226,1,160.95,1,1,1,111,3,Lost Customers,1
13230,5,14,2755.63,5,5,5,555,15,Champions,0
13232,13,7,1328.35,5,5,4,554,14,Champions,0
13233,75,2,605.12,2,2,3,223,7,Hibernating,3
13235,213,1,1031.07,1,1,4,114,6,About To Sleep,1
13236,25,2,744.85,4,2,3,423,9,New Customers,3
13238,18,4,700.73,4,4,3,443,11,Loyal Customers,3
13239,262,1,329.56,1,1,2,112,4,Lost Customers,1
13240,97,4,663.65,2,4,3,243,9,At Risk,3
13242,113,3,270.40000000000003,2,3,2,232,7,At Risk,1
13243,204,1,585.12,1,1,3,113,5,About To Sleep,1
13244,93,1,121.74000000000001,2,1,1,211,4,Lost Customers,1
13245,51,1,430.5,3,1,2,312,6,Potential Loyalists,2
13246,19,6,1961.52,4,5,4,454,13,Champions,3
13247,18,4,501.12,4,4,3,443,11,Loyal Customers,3
13248,125,2,465.68,2,2,2,222,6,Lost Customers,1
13249,93,3,711.41,2,3,3,233,8,At Risk,3
13253,157,2,1030.4,2,2,4,224,8,Hibernating,1
13255,10,2,399.51,5,2,2,522,9,New Customers,2
13258,12,3,672.83,5,3,3,533,11,Loyal Customers,3
13259,62,1,283.18,3,1,2,312,6,Potential Loyalists,2
13260,62,1,557.62,3,1,3,313,7,Potential Loyalists,2
13261,269,2,944.1,1,2,4,124,7,About To Sleep,1
13262,264,1,200.29,1,1,1,111,3,Lost Customers,1
13263,2,35,7436.93,5,5,5,555,15,Champions,0
13265,54,5,2092.66,3,4,5,345,12,Loyal Customers,3
13266,12,12,3834.2599999999998,5,5,5,555,15,Champions,0
13267,3,19,4521.49,5,5,5,555,15,Champions,0
13268,18,11,3174.75,4,5,5,455,14,Champions,0
13269,2,15,5343.28,5,5,5,555,15,Champions,0
13270,367,1,590.0,1,1,3,113,5,About To Sleep,1
13271,38,1,211.49,3,1,1,311,5,Potential Loyalists,2
13272,32,2,276.56,4,2,2,422,8,New Customers,2
13273,114,1,138.98,2,1,1,211,4,Lost Customers,1
13276,64,2,590.9300000000001,3,2,3,323,8,Potential Loyalists,2
13277,16,4,258.4,4,4,2,442,10,Loyal Customers,2
13278,41,1,542.73,3,1,3,313,7,Potential Loyalists,2
13279,79,1,137.75,2,1,1,211,4,Lost Customers,1
13280,123,3,798.46,2,3,3,233,8,At Risk,3
13282,19,3,1132.14,4,3,4,434,11,Loyal Customers,3
13283,60,2,93.66,3,2,1,321,6,Potential Loyalists,2
13284,331,1,201.19,1,1,1,111,3,Lost Customers,1
13285,24,4,2709.12,4,4,5,445,13,Champions,3
13291,156,1,361.11,2,1,2,212,5,Lost Customers,1
13292,39,2,578.9399999999999,3,2,3,323,8,Potential Loyalists,2
13294,190,2,873.74,1,2,3,123,6,About To Sleep,1
13295,360,1,201.20000000000002,1,1,1,111,3,Lost Customers,1
13296,138,1,87.4,2,1,1,211,4,Lost Customers,1
13297,8,4,2089.85,5,4,5,545,14,Champions,3
13298,2,1,360.0,5,1,2,512,8,New Customers,2
13299,269,1,142.5,1,1,1,111,3,Lost Customers,1
13300,170,1,371.89,2,1,2,212,5,Lost Customers,1
13301,104,4,618.09,2,4,3,243,9,At Risk,3
13302,156,1,63.75,2,1,1,211,4,Lost Customers,1
13304,352,1,300.42,1,1,2,112,4,Lost Customers,1
13305,5,10,2000.86,5,5,4,554,14,Champions,0
13307,121,1,15.0,2,1,1,211,4,Lost Customers,1
13308,23,3,1385.51,4,3,4,434,11,Loyal Customers,3
13309,8,5,1456.79,5,4,4,544,13,Champions,3
13310,29,3,1132.03,4,3,4,434,11,Loyal Customers,3
13311,5,2,598.57,5,2,3,523,10,New Customers,2
13313,23,5,1555.32,4,4,4,444,12,Champions,3
13314,2,3,775.94,5,3,3,533,11,Loyal Customers,2
13316,38,4,5732.93,3,4,5,345,12,Loyal Customers,3
13317,67,6,2273.68,3,5,5,355,13,Loyal Customers,3
13318,2,3,640.76,5,3,3,533,11,Loyal Customers,2
13319,6,26,10845.550000000001,5,5,5,555,15,Champions,0
13320,79,4,1532.2,2,4,4,244,10,At Risk,3
13321,73,2,567.36,2,2,3,223,7,Hibernating,2
13322,18,1,199.48000000000002,4,1,1,411,6,New Customers,2
13323,4,5,787.85,5,4,3,543,12,Loyal Customers,3
13324,37,10,7121.95,3,5,5,355,13,Loyal Customers,0
13325,82,1,675.3,2,1,3,213,6,About To Sleep,1
13327,39,8,3627.77,3,5,5,355,13,Loyal Customers,0
13328,317,1,1308.48,1,1,4,114,6,About To Sleep,1
13329,32,2,789.0,4,2,3,423,9,New Customers,3
13330,93,3,1140.93,2,3,4,234,9,At Risk,3
13332,15,1,350.9,4,1,2,412,7,New Customers,2
13334,83,3,3502.32,2,3,5,235,10,At Risk,3
13336,78,1,795.12,2,1,3,213,6,About To Sleep,1
13338,158,1,487.02,2,1,2,212,5,Lost Customers,1
13339,201,1,860.12,1,1,3,113,5,About To Sleep,1
13340,46,7,10736.48,3,5,5,355,13,Loyal Customers,0
13341,261,1,775.85,1,1,3,113,5,About To Sleep,1
13343,178,1,353.43,2,1,2,212,5,Lost Customers,1
13344,68,3,2511.69,3,3,5,335,11,Loyal Customers,3
13345,288,1,389.5,1,1,2,112,4,Lost Customers,1
13347,71,1,341.36,3,1,2,312,6,Potential Loyalists,2
13348,65,1,233.76,3,1,1,311,5,Potential Loyalists,2
13349,11,1,247.32,5,1,1,511,7,New Customers,2
13350,17,2,979.12,4,2,4,424,10,New Customers,3
13351,67,1,373.94,3,1,2,312,6,Potential Loyalists,2
13352,61,1,397.97999999999996,3,1,2,312,6,Potential Loyalists,2
13354,72,1,743.53,3,1,3,313,7,Potential Loyalists,1
13355,123,1,674.7,2,1,3,213,6,About To Sleep,1
13356,81,1,768.24,2,1,3,213,6,About To Sleep,1
13357,258,1,609.4,1,1,3,113,5,About To Sleep,1
13358,269,1,439.03,1,1,2,112,4,Lost Customers,1
13359,64,1,439.56,3,1,2,312,6,Potential Loyalists,2
13362,10,4,3090.7400000000002,5,4,5,545,14,Champions,3
13363,18,2,992.5,4,2,4,424,10,New Customers,3
13364,72,1,134.95999999999998,3,1,1,311,5,Potential Loyalists,2
13365,34,2,2225.37,3,2,5,325,10,Potential Loyalists,3
13366,51,1,56.160000000000004,3,1,1,311,5,Potential Loyalists,2
13368,257,2,623.4,1,2,3,123,6,About To Sleep,1
13369,366,1,308.28000000000003,1,1,2,112,4,Lost Customers,1
13370,372,1,754.87,1,1,3,113,5,About To Sleep,1
13372,90,1,378.64,2,1,2,212,5,Lost Customers,1
13373,61,3,3312.25,3,3,5,335,11,Loyal Customers,3
13375,89,1,778.65,2,1,3,213,6,About To Sleep,1
13376,100,3,1019.76,2,3,4,234,9,At Risk,3
13379,27,3,572.56,4,3,3,433,10,Loyal Customers,3
13381,32,6,3639.31,4,5,5,455,14,Champions,3
13382,281,1,222.99,1,1,1,111,3,Lost Customers,1
13384,31,7,4151.93,4,5,5,455,14,Champions,0
13385,330,1,534.57,1,1,3,113,5,About To Sleep,1
13388,132,2,677.1,2,2,3,223,7,Hibernating,1
13389,12,3,797.96,5,3,3,533,11,Loyal Customers,3
13390,75,1,544.08,2,1,3,213,6,About To Sleep,1
13391,204,1,59.8,1,1,1,111,3,Lost Customers,1
13394,2,8,2520.02,5,5,5,555,15,Champions,0
13395,186,1,307.72,1,1,2,112,4,Lost Customers,1
13396,30,2,1360.99,4,2,4,424,10,New Customers,3
13397,73,5,1544.13,2,4,4,244,10,At Risk,3
13398,193,1,457.34,1,1,2,112,4,Lost Customers,1
13402,128,2,621.23,2,2,3,223,7,Hibernating,1
13403,18,1,75.0,4,1,1,411,6,New Customers,2
13404,2,2,252.49,5,2,2,522,9,New Customers,2
13405,75,3,572.451,2,3,3,233,8,At Risk,3
13408,2,62,28117.04,5,5,5,555,15,Champions,0
13410,25,5,1003.06,4,4,4,444,12,Champions,3
13411,108,1,213.55,2,1,1,211,4,Lost Customers,1
13414,134,3,1390.5,2,3,4,234,9,At Risk,3
13416,44,2,712.5,3,2,3,323,8,Potential Loyalists,3
13417,5,2,640.83,5,2,3,523,10,New Customers,2
13418,12,18,6127.43,5,5,5,555,15,Champions,0
13419,64,1,221.06,3,1,1,311,5,Potential Loyalists,2
13420,150,2,159.85,2,2,1,221,5,Lost Customers,1
13421,41,2,1833.71,3,2,4,324,9,Potential Loyalists,3
13422,65,1,2626.3,3,1,5,315,9,Potential Loyalists,3
13425,109,3,1624.21,2,3,4,234,9,At Risk,3
13426,1,10,3641.32,5,5,5,555,15,Champions,0
13427,20,3,582.6,4,3,3,433,10,Loyal Customers,3
13428,11,1,201.78,5,1,1,511,7,New Customers,2
13429,11,4,1006.8,5,4,4,544,13,Champions,3
13430,19,2,679.45,4,2,3,423,9,New Customers,2
13431,68,2,1269.1,3,2,4,324,9,Potential Loyalists,3
13434,75,2,534.24,2,2,3,223,7,Hibernating,1
13435,6,7,3809.8900000000003,5,5,5,555,15,Champions,0
13436,2,1,196.89,5,1,1,511,7,New Customers,2
13437,15,7,3408.06,4,5,5,455,14,Champions,0
13439,256,1,283.71,1,1,2,112,4,Lost Customers,1
13441,92,1,296.64,2,1,2,212,5,Lost Customers,1
13447,24,3,1129.14,4,3,4,434,11,Loyal Customers,3
13448,17,6,3534.69,4,5,5,455,14,Champions,0
13449,24,1,291.88,4,1,2,412,7,New Customers,2
13450,27,6,2043.7199999999998,4,5,4,454,13,Champions,3
13451,27,5,2898.2599999999998,4,4,5,445,13,Champions,3
13452,260,2,590.0,1,2,3,123,6,About To Sleep,1
13453,166,2,356.97999999999996,2,2,2,222,6,Lost Customers,1
13455,25,2,1058.34,4,2,4,424,10,New Customers,3
13456,18,6,1766.72,4,5,4,454,13,Champions,3
13458,8,14,9646.57,5,5,5,555,15,Champions,0
13460,30,2,183.44,4,2,1,421,7,New Customers,2
13461,39,3,1445.0,3,3,4,334,10,Loyal Customers,3
13462,253,1,151.5,1,1,1,111,3,Lost Customers,1
13464,59,1,674.68,3,1,3,313,7,Potential Loyalists,2
13466,185,1,307.9,1,1,2,112,4,Lost Customers,1
13467,11,2,1071.91,5,2,4,524,11,New Customers,3
13468,2,37,5704.97,5,5,5,555,15,Champions,0
13470,100,2,165.0,2,2,1,221,5,Lost Customers,1
13471,2,4,2501.84,5,4,5,545,14,Champions,0
13473,61,2,422.64,3,2,2,322,7,Potential Loyalists,2
13474,237,1,226.84,1,1,1,111,3,Lost Customers,1
13475,192,4,1431.78,1,4,4,144,9,Cannot Lose Them,3
13476,179,2,1238.47,2,2,4,224,8,Hibernating,1
13477,38,6,1454.58,3,5,4,354,12,Loyal Customers,3
13479,201,2,300.95,1,2,2,122,5,Lost Customers,1
13481,46,5,1804.56,3,4,4,344,11,Loyal Customers,3
13482,233,1,184.64,1,1,1,111,3,Lost Customers,1
13483,66,1,140.34,3,1,1,311,5,Potential Loyalists,2
13484,242,1,313.8,1,1,2,112,4,Lost Customers,1
13485,234,1,454.24,1,1,2,112,4,Lost Customers,1
13486,79,3,1122.41,2,3,4,234,9,At Risk,3
13487,58,3,575.4,3,3,3,333,9,Loyal Customers,3
13488,18,13,8968.31,4,5,5,455,14,Champions,0
13489,106,4,449.52,2,4,2,242,8,At Risk,3
13491,52,10,1215.82,3,5,4,354,12,Loyal Customers,3
13492,137,3,1269.84,2,3,4,234,9,At Risk,3
13493,276,2,618.63,1,2,3,123,6,About To Sleep,1
13494,312,1,316.26000000000005,1,1,2,112,4,Lost Customers,1
13495,8,5,2044.8700000000001,5,4,4,544,13,Champions,0
13496,11,2,653.33,5,2,3,523,10,New Customers,2
13497,283,2,348.05,1,2,2,122,5,Lost Customers,1
13499,18,5,1159.11,4,4,4,444,12,Champions,3
13500,24,3,1166.77,4,3,4,434,11,Loyal Customers,3
13501,289,1,1340.32,1,1,4,114,6,About To Sleep,1
13502,17,3,292.0,4,3,2,432,9,Loyal Customers,2
13503,72,1,216.85,3,1,1,311,5,Potential Loyalists,2
13504,65,1,295.93,3,1,2,312,6,Potential Loyalists,2
13505,73,4,4393.63,2,4,5,245,11,At Risk,3
13506,317,2,458.52,1,2,2,122,5,Lost Customers,1
13507,4,4,2479.16,5,4,5,545,14,Champions,0
13508,244,1,110.97,1,1,1,111,3,Lost Customers,1
13509,9,7,979.72,5,5,4,554,14,Champions,0
13510,2,4,1791.56,5,4,4,544,13,Champions,0
13512,261,1,251.21,1,1,2,112,4,Lost Customers,1
13513,127,1,205.1,2,1,1,211,4,Lost Customers,1
13514,74,1,152.20000000000002,2,1,1,211,4,Lost Customers,1
13515,73,4,891.12,2,4,3,243,9,At Risk,3
13516,22,3,1389.41,4,3,4,434,11,Loyal Customers,3
13517,60,3,2128.42,3,3,5,335,11,Loyal Customers,3
13518,86,1,627.16,2,1,3,213,6,About To Sleep,1
13519,79,1,122.75,2,1,1,211,4,Lost Customers,1
13520,59,6,3624.35,3,5,5,355,13,Loyal Customers,3
13521,2,3,1071.73,5,3,4,534,12,Loyal Customers,3
13522,31,1,125.80000000000001,4,1,1,411,6,New Customers,2
13523,34,5,3964.88,3,4,5,345,12,Loyal Customers,3
13524,41,5,680.1800000000001,3,4,3,343,10,Loyal Customers,3
13525,15,2,628.78,4,2,3,423,9,New Customers,2
13527,34,7,2242.36,3,5,5,355,13,Loyal Customers,3
13529,79,2,307.76,2,2,2,222,6,Lost Customers,1
13531,206,2,483.8,1,2,2,122,5,Lost Customers,1
13532,34,1,210.31,3,1,1,311,5,Potential Loyalists,2
13533,183,3,269.09,1,3,2,132,6,About To Sleep,1
13534,3,25,5870.08,5,5,5,555,15,Champions,0
13536,2,7,3444.39,5,5,5,555,15,Champions,0
13538,44,7,1280.85,3,5,4,354,12,Loyal Customers,3
13539,86,3,631.34,2,3,3,233,8,At Risk,3
13544,40,2,276.06,3,2,2,322,7,Potential Loyalists,2
13546,13,3,621.09,5,3,3,533,11,Loyal Customers,3
13548,97,2,678.16,2,2,3,223,7,Hibernating,1
13549,26,7,918.2,4,5,3,453,12,Loyal Customers,3
13551,320,1,91.80000000000001,1,1,1,111,3,Lost Customers,1
13552,67,12,3740.07,3,5,5,355,13,Loyal Customers,0
13555,74,4,4098.88,2,4,5,245,11,At Risk,3
13557,29,2,584.06,4,2,3,423,9,New Customers,2
13558,6,4,594.52,5,4,3,543,12,Loyal Customers,3
13560,8,1,171.42000000000002,5,1,1,511,7,New Customers,2
13561,216,1,141.85999999999999,1,1,1,111,3,Lost Customers,1
13562,82,3,1799.33,2,3,4,234,9,At Risk,3
13563,85,2,777.53,2,2,3,223,7,Hibernating,3
13564,145,3,1724.67,2,3,4,234,9,At Risk,3
13565,20,2,240.22,4,2,1,421,7,New Customers,2
13566,41,2,856.84,3,2,3,323,8,Potential Loyalists,3
13568,174,1,187.05,2,1,1,211,4,Lost Customers,1
13569,18,2,338.62,4,2,2,422,8,New Customers,2
